step,phase,task_family,Q,pair_round,expected_information_gain
124,late,pick_cool_then_place_in_recep,4,2,0.014230633446533407
124,late,pick_heat_then_place_in_recep,5,1,0.09506227532612507
124,late,pick_heat_then_place_in_recep,5,2,0.06520257023624011
124,late,pick_heat_then_place_in_recep,5,3,0.03260128511812055
124,late,pick_and_place,4,1,0.12097323866790954
124,late,pick_and_place,4,2,0.12097323866790938
124,late,pick_heat_then_place_in_recep,6,1,0.033049712719213545
124,late,pick_heat_then_place_in_recep,6,2,0.020304181860880937
124,late,pick_heat_then_place_in_recep,6,3,0.015663702223558194
124,late,pick_clean_then_place_in_recep,6,1,0.038909934875221805
124,late,pick_clean_then_place_in_recep,6,2,0.03890993487522189
124,late,pick_clean_then_place_in_recep,6,3,0.02192988706141087
124,late,pick_clean_then_place_in_recep,6,1,0.038909934875221805
124,late,pick_clean_then_place_in_recep,6,2,0.03890993487522257
124,late,pick_clean_then_place_in_recep,6,3,0.03890993487522178
124,late,pick_two_obj_and_place,5,1,0.04741062668763955
124,late,pick_two_obj_and_place,5,2,0.031390268322395096
124,late,pick_two_obj_and_place,5,3,0.016132647384832492
124,late,pick_clean_then_place_in_recep,5,1,0.018821188691661682
124,late,pick_clean_then_place_in_recep,5,2,0.015766886843891943
124,late,pick_clean_then_place_in_recep,5,3,0.005728850454035728
124,late,pick_two_obj_and_place,4,1,0.03590635225052272
124,late,pick_two_obj_and_place,4,2,0.03259249320626147
124,late,pick_cool_then_place_in_recep,5,1,0.11748572210800287
124,late,pick_cool_then_place_in_recep,5,2,0.1174857221080027
124,late,pick_cool_then_place_in_recep,5,3,0.05874286105400134
125,late,pick_two_obj_and_place,5,1,0.09007438815065297
125,late,pick_two_obj_and_place,5,2,0.05945440195902511
125,late,pick_two_obj_and_place,5,3,0.018312343318971525
125,late,pick_cool_then_place_in_recep,5,1,0.033915036156823425
125,late,pick_cool_then_place_in_recep,5,2,0.023635874703267497
125,late,pick_cool_then_place_in_recep,5,3,0.011891963860027666
125,late,pick_two_obj_and_place,5,1,0.11017175263797957
125,late,pick_two_obj_and_place,5,2,0.10303262060949617
125,late,pick_two_obj_and_place,5,3,0.03969234593652098
125,late,pick_two_obj_and_place,5,1,0.05788317703052811
125,late,pick_two_obj_and_place,5,2,0.04553310141152987
125,late,pick_two_obj_and_place,5,3,0.016591512896265162
125,late,look_at_obj_in_light,6,1,0.01606247199063003
125,late,look_at_obj_in_light,6,2,0.016062471990629986
125,late,look_at_obj_in_light,6,3,0.01606247199063072
125,late,pick_heat_then_place_in_recep,6,1,0.033721473762187135
125,late,pick_heat_then_place_in_recep,6,2,0.033721473762188446
125,late,pick_heat_then_place_in_recep,6,3,0.020185996300263603
125,late,pick_heat_then_place_in_recep,6,1,0.03372147376218689
125,late,pick_heat_then_place_in_recep,6,2,0.033721473762186926
125,late,pick_heat_then_place_in_recep,6,3,0.033721473762186954
125,late,pick_two_obj_and_place,5,1,0.05788317703052898
125,late,pick_two_obj_and_place,5,2,0.032721269957113594
125,late,pick_two_obj_and_place,5,3,0.014686771427554212
125,late,pick_two_obj_and_place,5,1,0.04697608704482501
125,late,pick_two_obj_and_place,5,2,0.0312782843238195
125,late,pick_two_obj_and_place,5,3,0.014705901091465003
125,late,pick_two_obj_and_place,5,1,0.04362835994281931
125,late,pick_two_obj_and_place,5,2,0.02937354285510866
125,late,pick_two_obj_and_place,5,3,0.014858526713637858
125,late,pick_two_obj_and_place,5,1,0.05788317703052921
125,late,pick_two_obj_and_place,5,2,0.031278284323818795
125,late,pick_two_obj_and_place,5,3,0.013812168796416838
125,late,pick_heat_then_place_in_recep,6,1,0.03372147376218689
125,late,pick_heat_then_place_in_recep,6,2,0.03372147376218713
125,late,pick_heat_then_place_in_recep,6,3,0.03372147376218691
126,late,pick_two_obj_and_place,5,1,0.1119972104145713
126,late,pick_two_obj_and_place,5,2,0.11199721041457149
126,late,pick_two_obj_and_place,5,3,0.055998605207285695
126,late,pick_and_place,4,1,0.027841200950313658
126,late,pick_and_place,4,2,0.016655347084393545
126,late,pick_heat_then_place_in_recep,6,1,0.027354000168041435
126,late,pick_heat_then_place_in_recep,6,2,0.021377181807389657
126,late,pick_heat_then_place_in_recep,6,3,0.015369543065032198
126,late,pick_cool_then_place_in_recep,5,1,0.03983482174435733
126,late,pick_cool_then_place_in_recep,5,2,0.021590535214596675
126,late,pick_cool_then_place_in_recep,5,3,0.01026226696461658
126,late,pick_two_obj_and_place,5,1,0.1119972104145713
126,late,pick_two_obj_and_place,5,2,0.11199721041457124
126,late,pick_two_obj_and_place,5,3,0.055998605207285605
126,late,pick_two_obj_and_place,5,1,0.05232688570340433
126,late,pick_two_obj_and_place,5,2,0.05232688570340423
126,late,pick_two_obj_and_place,5,3,0.026163442851702086
126,late,pick_cool_then_place_in_recep,5,1,0.021615081364842133
126,late,pick_cool_then_place_in_recep,5,2,0.019200834235348987
126,late,pick_cool_then_place_in_recep,5,3,0.007743673260234291
126,late,pick_heat_then_place_in_recep,6,1,0.027354000168040647
126,late,pick_heat_then_place_in_recep,6,2,0.027354000168041435
126,late,pick_heat_then_place_in_recep,6,3,0.015747505758474525
126,late,pick_clean_then_place_in_recep,6,1,0.029371900764031428
126,late,pick_clean_then_place_in_recep,6,2,0.02937190076403227
126,late,pick_clean_then_place_in_recep,6,3,0.024340166655791667
126,late,pick_two_obj_and_place,5,1,0.05232688570340276
126,late,pick_two_obj_and_place,5,2,0.05232688570340423
126,late,pick_two_obj_and_place,5,3,0.026163442851702086
126,late,pick_heat_then_place_in_recep,5,1,0.02390319567867729
126,late,pick_heat_then_place_in_recep,5,2,0.01358166570074751
126,late,pick_heat_then_place_in_recep,5,3,0.0067844542671293626
126,late,pick_two_obj_and_place,3,1,0.04428379383884318
126,late,pick_two_obj_and_place,3,2,0.022141896919421263
127,late,pick_cool_then_place_in_recep,4,1,0.029905640759462688
127,late,pick_cool_then_place_in_recep,4,2,0.02373343445023711
127,late,pick_heat_then_place_in_recep,4,1,0.04246943243798821
127,late,pick_heat_then_place_in_recep,4,2,0.02658269718848957
127,late,pick_heat_then_place_in_recep,5,1,0.016683527471862487
127,late,pick_heat_then_place_in_recep,5,2,0.012293933567689163
127,late,pick_heat_then_place_in_recep,5,3,0.005996281637370436
127,late,pick_heat_then_place_in_recep,6,1,0.02439066658754743
127,late,pick_heat_then_place_in_recep,6,2,0.01911489761519535
127,late,pick_heat_then_place_in_recep,6,3,0.012774271283470596
127,late,pick_heat_then_place_in_recep,6,1,0.02439066658754785
127,late,pick_heat_then_place_in_recep,6,2,0.01911583882212155
127,late,pick_heat_then_place_in_recep,6,3,0.013819673520671122
127,late,pick_two_obj_and_place,5,1,0.05779622639461591
127,late,pick_two_obj_and_place,5,2,0.057796226394615756
127,late,pick_two_obj_and_place,5,3,0.02071790434075342
127,late,pick_clean_then_place_in_recep,6,1,0.028118226591816144
127,late,pick_clean_then_place_in_recep,6,2,0.02811822659181615
127,late,pick_clean_then_place_in_recep,6,3,0.016166088449504075
127,late,pick_cool_then_place_in_recep,5,1,0.034255513583208885
127,late,pick_cool_then_place_in_recep,5,2,0.034255513583208906
127,late,pick_cool_then_place_in_recep,5,3,0.017127756791604058
127,late,pick_cool_then_place_in_recep,5,1,0.03425551358320971
127,late,pick_cool_then_place_in_recep,5,2,0.034255513583208254
127,late,pick_cool_then_place_in_recep,5,3,0.011428923476670915
127,late,pick_two_obj_and_place,4,1,0.053272685088413145
127,late,pick_two_obj_and_place,4,2,0.029112614231796577
127,late,pick_two_obj_and_place,5,1,0.05779622639461591
127,late,pick_two_obj_and_place,5,2,0.032676226016067185
127,late,pick_two_obj_and_place,5,3,0.0146061344783159
127,late,pick_two_obj_and_place,5,1,0.04356830135475809
127,late,pick_two_obj_and_place,5,2,0.02934037631489946
127,late,pick_two_obj_and_place,5,3,0.014983431641508045
128,late,pick_clean_then_place_in_recep,3,1,0.017373204376222043
128,late,pick_clean_then_place_in_recep,3,2,0.005260684784800315
128,late,pick_clean_then_place_in_recep,6,1,0.026893840245934386
128,late,pick_clean_then_place_in_recep,6,2,0.026893840245934303
128,late,pick_clean_then_place_in_recep,6,3,0.01610491247017382
128,late,pick_cool_then_place_in_recep,6,1,0.03250358972496389
128,late,pick_cool_then_place_in_recep,6,2,0.032503589724963124
128,late,pick_cool_then_place_in_recep,6,3,0.01803668286900001
128,late,pick_cool_then_place_in_recep,6,1,0.026186055650718104
128,late,pick_cool_then_place_in_recep,6,2,0.018036682868999347
128,late,pick_cool_then_place_in_recep,6,3,0.014990685891400533
128,late,pick_heat_then_place_in_recep,6,1,0.022880760967316255
128,late,pick_heat_then_place_in_recep,6,2,0.02288076096731626
128,late,pick_heat_then_place_in_recep,6,3,0.022880760967316262
128,late,pick_clean_then_place_in_recep,5,1,0.12494480880519437
128,late,pick_clean_then_place_in_recep,5,2,0.0947955030362711
128,late,pick_clean_then_place_in_recep,5,3,0.03294357622886332
128,late,pick_heat_then_place_in_recep,5,1,0.09027734982187315
128,late,pick_heat_then_place_in_recep,5,2,0.03904129125741475
128,late,pick_heat_then_place_in_recep,5,3,0.0063375112152936775
128,late,pick_two_obj_and_place,6,1,0.05357031031413315
128,late,pick_two_obj_and_place,6,2,0.05357031031413327
128,late,pick_two_obj_and_place,6,3,0.04549273225745066
128,late,pick_clean_then_place_in_recep,6,1,0.026893840245934386
128,late,pick_clean_then_place_in_recep,6,2,0.021361665961366336
128,late,pick_clean_then_place_in_recep,6,3,0.015387954430681647
128,late,pick_cool_then_place_in_recep,6,1,0.03250358972496344
128,late,pick_cool_then_place_in_recep,6,2,0.025775697421958295
128,late,pick_cool_then_place_in_recep,6,3,0.016776061538829004
128,late,pick_clean_then_place_in_recep,4,1,0.01582275527844442
128,late,pick_clean_then_place_in_recep,4,2,0.011313151809213244
129,late,pick_heat_then_place_in_recep,5,1,0.022730244217514763
129,late,pick_heat_then_place_in_recep,5,2,0.01318777361603459
129,late,pick_heat_then_place_in_recep,5,3,0.006360933237011277
129,late,pick_two_obj_and_place,6,1,0.11783784940328032
129,late,pick_two_obj_and_place,6,2,0.05506432626336283
129,late,pick_two_obj_and_place,6,3,0.026739362645002953
129,late,pick_heat_then_place_in_recep,5,1,0.022730244217514763
129,late,pick_heat_then_place_in_recep,5,2,0.013187773616034588
129,late,pick_heat_then_place_in_recep,5,3,0.006360933237011278
129,late,pick_two_obj_and_place,6,1,0.11783784940328032
129,late,pick_two_obj_and_place,6,2,0.11783784940328022
129,late,pick_two_obj_and_place,6,3,0.08336619320205993
129,late,pick_two_obj_and_place,6,1,0.050919558838481316
129,late,pick_two_obj_and_place,6,2,0.041389084732717255
129,late,pick_two_obj_and_place,6,3,0.026739675528713643
129,late,look_at_obj_in_light,6,1,0.12017332189596355
129,late,look_at_obj_in_light,6,2,0.12017332189596307
129,late,look_at_obj_in_light,6,3,0.10552397416970688
129,late,pick_cool_then_place_in_recep,6,1,0.0287292477304225
129,late,pick_cool_then_place_in_recep,6,2,0.02241965263774607
129,late,pick_cool_then_place_in_recep,6,3,0.014636248356351255
129,late,pick_heat_then_place_in_recep,6,1,0.025884737878635676
129,late,pick_heat_then_place_in_recep,6,2,0.025884737878635846
129,late,pick_heat_then_place_in_recep,6,3,0.02588473787863596
129,late,pick_two_obj_and_place,5,1,0.035073033236177664
129,late,pick_two_obj_and_place,5,2,0.0238313597482899
129,late,pick_two_obj_and_place,5,3,0.00707268901009744
130,late,pick_two_obj_and_place,5,1,0.057371000451143114
130,late,pick_two_obj_and_place,5,2,0.03206742488959147
130,late,pick_two_obj_and_place,5,3,0.013436377227121632
130,late,pick_cool_then_place_in_recep,6,1,0.02742555573028662
130,late,pick_cool_then_place_in_recep,6,2,0.027425555730284795
130,late,pick_cool_then_place_in_recep,6,3,0.022109483917018134
130,late,pick_clean_then_place_in_recep,4,1,0.05415943105066702
130,late,pick_clean_then_place_in_recep,4,2,0.02482945102397173
130,late,pick_heat_then_place_in_recep,5,1,0.02007588939926625
130,late,pick_heat_then_place_in_recep,5,2,0.020075889399265485
130,late,pick_heat_then_place_in_recep,5,3,0.005938632652626103
130,late,pick_two_obj_and_place,5,1,0.1080101725461021
130,late,pick_two_obj_and_place,5,2,0.10801017254610178
130,late,pick_two_obj_and_place,5,3,0.054005086273050895
130,late,pick_clean_then_place_in_recep,5,1,0.12322114171179963
130,late,pick_clean_then_place_in_recep,5,2,0.04469094735258134
130,late,pick_clean_then_place_in_recep,5,3,0.010408853609670738
130,late,pick_two_obj_and_place,5,1,0.10801017254610229
130,late,pick_two_obj_and_place,5,2,0.10801017254610189
130,late,pick_two_obj_and_place,5,3,0.05400508627305085
130,late,pick_cool_then_place_in_recep,6,1,0.027425555730284847
130,late,pick_cool_then_place_in_recep,6,2,0.022067655621098504
130,late,pick_cool_then_place_in_recep,6,3,0.015414402836547901
130,late,pick_heat_then_place_in_recep,5,1,0.02007588939926629
130,late,pick_heat_then_place_in_recep,5,2,0.011518647873889329
130,late,pick_heat_then_place_in_recep,5,3,0.005759323936945422
130,late,pick_two_obj_and_place,5,1,0.03942757793616575
130,late,pick_two_obj_and_place,5,2,0.027446111184474743
130,late,pick_two_obj_and_place,5,3,0.008095701120339345
130,late,pick_heat_then_place_in_recep,5,1,0.02007588939926625
130,late,pick_heat_then_place_in_recep,5,2,0.011697956589570822
130,late,pick_heat_then_place_in_recep,5,3,0.00575932393694465
130,late,pick_heat_then_place_in_recep,6,1,0.02293310163812257
130,late,pick_heat_then_place_in_recep,6,2,0.022933101638122535
130,late,pick_heat_then_place_in_recep,6,3,0.01799816252627414
131,late,pick_cool_then_place_in_recep,6,1,0.025183397856156413
131,late,pick_cool_then_place_in_recep,6,2,0.025183397856155552
131,late,pick_cool_then_place_in_recep,6,3,0.015082192155675838
131,late,pick_cool_then_place_in_recep,6,1,0.11275319865534442
131,late,pick_cool_then_place_in_recep,6,2,0.11275319865534429
131,late,pick_cool_then_place_in_recep,6,3,0.11275319865534418
131,late,pick_cool_then_place_in_recep,6,1,0.12476850572196549
131,late,pick_cool_then_place_in_recep,6,2,0.07638533978887664
131,late,pick_cool_then_place_in_recep,6,3,0.06281622504817744
131,late,pick_clean_then_place_in_recep,6,1,0.032363444812584435
131,late,pick_clean_then_place_in_recep,6,2,0.0179479997579458
131,late,pick_clean_then_place_in_recep,6,3,0.012997467822430123
131,late,pick_two_obj_and_place,5,1,0.028135857357708273
131,late,pick_two_obj_and_place,5,2,0.0203069830431702
131,late,pick_two_obj_and_place,5,3,0.007514714239744623
131,late,pick_two_obj_and_place,4,1,0.08029893017846688
131,late,pick_two_obj_and_place,4,2,0.026286247736287023
131,late,pick_cool_then_place_in_recep,6,1,0.025183397856155573
131,late,pick_cool_then_place_in_recep,6,2,0.025183397856155667
131,late,pick_cool_then_place_in_recep,6,3,0.019722232188563775
131,late,pick_clean_then_place_in_recep,6,1,0.02516483388790882
131,late,pick_clean_then_place_in_recep,6,2,0.01846700418979054
131,late,pick_clean_then_place_in_recep,6,3,0.010873873943963438
131,late,pick_two_obj_and_place,5,1,0.11470607572993818
131,late,pick_two_obj_and_place,5,2,0.11470607572993757
131,late,pick_two_obj_and_place,5,3,0.05348937060107201
131,late,pick_two_obj_and_place,5,1,0.06610582518470123
131,late,pick_two_obj_and_place,5,2,0.06610582518469964
131,late,pick_two_obj_and_place,5,3,0.03305291259234922
132,late,pick_and_place,6,1,0.12114440948864133
132,late,pick_and_place,6,2,0.12114440948864008
132,late,pick_and_place,6,3,0.12114440948864011
132,late,pick_clean_then_place_in_recep,3,1,0.016225539316031105
132,late,pick_clean_then_place_in_recep,3,2,0.0059743736338982965
132,late,pick_cool_then_place_in_recep,5,1,0.02534726113479094
132,late,pick_cool_then_place_in_recep,5,2,0.015090794151173861
132,late,pick_cool_then_place_in_recep,5,3,0.00560222788406443
132,late,pick_cool_then_place_in_recep,5,1,0.032606264930198664
132,late,pick_cool_then_place_in_recep,5,2,0.01859733758064976
132,late,pick_cool_then_place_in_recep,5,3,0.00904412866969162
132,late,pick_two_obj_and_place,5,1,0.11641904007408096
132,late,pick_two_obj_and_place,5,2,0.11422577685853351
132,late,pick_two_obj_and_place,5,3,0.04732403210341036
132,late,pick_clean_then_place_in_recep,6,1,0.027879886222063284
132,late,pick_clean_then_place_in_recep,6,2,0.027879886222064144
132,late,pick_clean_then_place_in_recep,6,3,0.02787988622206417
132,late,look_at_obj_in_light,6,1,0.020496100966257234
132,late,look_at_obj_in_light,6,2,0.020496100966256793
132,late,look_at_obj_in_light,6,3,0.012121742822500335
132,late,pick_heat_then_place_in_recep,5,1,0.12439524489232974
132,late,pick_heat_then_place_in_recep,5,2,0.12439524489232953
132,late,pick_heat_then_place_in_recep,5,3,0.03153143317233132
132,late,pick_clean_then_place_in_recep,4,1,0.022242532485110333
132,late,pick_clean_then_place_in_recep,4,2,0.012806253555266026
132,late,pick_cool_then_place_in_recep,5,1,0.0326062649301996
132,late,pick_cool_then_place_in_recep,5,2,0.032606264930197866
132,late,pick_cool_then_place_in_recep,5,3,0.01630313246509893
132,late,pick_heat_then_place_in_recep,6,1,0.020072102755485807
132,late,pick_heat_then_place_in_recep,6,2,0.02007210275548562
132,late,pick_heat_then_place_in_recep,6,3,0.011874743572850963
133,late,pick_cool_then_place_in_recep,6,1,0.031517550295503606
133,late,pick_cool_then_place_in_recep,6,2,0.0175226755919983
133,late,pick_cool_then_place_in_recep,6,3,0.012921979849146692
133,late,pick_cool_then_place_in_recep,6,1,0.031517550295503606
133,late,pick_cool_then_place_in_recep,6,2,0.031517550295503495
133,late,pick_cool_then_place_in_recep,6,3,0.018011875834002523
133,late,pick_cool_then_place_in_recep,6,1,0.031517550295503606
133,late,pick_cool_then_place_in_recep,6,2,0.031517550295503495
133,late,pick_cool_then_place_in_recep,6,3,0.018868848320016864
133,late,look_at_obj_in_light,6,1,0.020167777181983846
133,late,look_at_obj_in_light,6,2,0.011749771077249562
133,late,look_at_obj_in_light,6,3,0.011704509209889764
133,late,pick_cool_then_place_in_recep,3,1,0.01643831691713321
133,late,pick_cool_then_place_in_recep,3,2,0.006051327497193129
133,late,pick_two_obj_and_place,5,1,0.05186379445626208
133,late,pick_two_obj_and_place,5,2,0.031508256525255296
133,late,pick_two_obj_and_place,5,3,0.017020507667887996
133,late,pick_clean_then_place_in_recep,6,1,0.021663813249468013
133,late,pick_clean_then_place_in_recep,6,2,0.017022044554994502
133,late,pick_clean_then_place_in_recep,6,3,0.012365649933080041
133,late,pick_two_obj_and_place,5,1,0.09816905209699324
133,late,pick_two_obj_and_place,5,2,0.098169052096993
133,late,pick_two_obj_and_place,5,3,0.04908452604849645
133,late,pick_two_obj_and_place,5,1,0.027382913095531418
133,late,pick_two_obj_and_place,5,2,0.017473100029131036
133,late,pick_two_obj_and_place,5,3,0.009060620460673697
134,late,pick_two_obj_and_place,5,1,0.12282197080941322
134,late,pick_two_obj_and_place,5,2,0.12282197080941298
134,late,pick_two_obj_and_place,5,3,0.061410985404706436
134,late,pick_two_obj_and_place,5,1,0.10604426674499089
134,late,pick_two_obj_and_place,5,2,0.06756005027433509
134,late,pick_two_obj_and_place,5,3,0.022209437496366558
134,late,pick_heat_then_place_in_recep,4,1,0.01470775236401276
134,late,pick_heat_then_place_in_recep,4,2,0.014707752364012701
134,late,pick_heat_then_place_in_recep,3,1,0.013192555832704093
134,late,pick_heat_then_place_in_recep,3,2,0.006596277916352037
134,late,pick_two_obj_and_place,5,1,0.06346228777066248
134,late,pick_two_obj_and_place,5,2,0.04743167732623191
134,late,pick_two_obj_and_place,5,3,0.015946104340500283
134,late,pick_two_obj_and_place,5,1,0.09786090442527645
134,late,pick_two_obj_and_place,5,2,0.09786090442527623
134,late,pick_two_obj_and_place,5,3,0.04893045221263804
134,late,pick_cool_then_place_in_recep,4,1,0.019414729204473843
134,late,pick_cool_then_place_in_recep,4,2,0.010992620355841632
134,late,pick_two_obj_and_place,5,1,0.06346228777066325
134,late,pick_two_obj_and_place,5,2,0.03140106688180111
134,late,pick_two_obj_and_place,5,3,0.015700533440900943
134,late,pick_cool_then_place_in_recep,5,1,0.12470663619774214
134,late,pick_cool_then_place_in_recep,5,2,0.1247066361977423
134,late,pick_cool_then_place_in_recep,5,3,0.06235331809887108
134,late,pick_two_obj_and_place,5,1,0.06346228777066173
134,late,pick_two_obj_and_place,5,2,0.06346228777066173
134,late,pick_two_obj_and_place,5,3,0.031731143885331485
134,late,look_at_obj_in_light,6,1,0.01986339035246284
134,late,look_at_obj_in_light,6,2,0.019863390352462373
134,late,look_at_obj_in_light,6,3,0.011577659678387394
135,late,pick_heat_then_place_in_recep,4,1,0.011186960735099496
135,late,pick_heat_then_place_in_recep,4,2,0.011186960735099463
135,late,pick_cool_then_place_in_recep,4,1,0.016920674414983714
135,late,pick_cool_then_place_in_recep,4,2,0.011968829530041586
135,late,pick_clean_then_place_in_recep,3,1,0.011672643359033131
135,late,pick_clean_then_place_in_recep,3,2,0.0058363216795165596
135,late,pick_heat_then_place_in_recep,5,1,0.01239916607975973
135,late,pick_heat_then_place_in_recep,5,2,0.012399166079758888
135,late,pick_heat_then_place_in_recep,5,3,0.006199583039879433
135,late,pick_two_obj_and_place,5,1,0.059831751748963664
135,late,pick_two_obj_and_place,5,2,0.059831751748963644
135,late,pick_two_obj_and_place,5,3,0.018896623690116084
135,late,pick_two_obj_and_place,5,1,0.09036033233562692
135,late,pick_two_obj_and_place,5,2,0.08693272786806006
135,late,pick_two_obj_and_place,5,3,0.04142986924989002
135,late,look_at_obj_in_light,4,1,0.12208853259807051
135,late,look_at_obj_in_light,4,2,0.11287136010951918
135,late,look_at_obj_in_light,6,1,0.01958708044681548
135,late,look_at_obj_in_light,6,2,0.019587080446815026
135,late,look_at_obj_in_light,6,3,0.011421653527378268
136,late,pick_cool_then_place_in_recep,5,1,0.02199227794598939
136,late,pick_cool_then_place_in_recep,5,2,0.012552311977666101
136,late,pick_cool_then_place_in_recep,5,3,0.00605848385232248
136,late,look_at_obj_in_light,5,1,0.12493370485864125
136,late,look_at_obj_in_light,5,2,0.06553988750441553
136,late,look_at_obj_in_light,5,3,0.01569569285307813
136,late,pick_clean_then_place_in_recep,6,1,0.12496542557388197
136,late,pick_clean_then_place_in_recep,6,2,0.12496542557388238
136,late,pick_clean_then_place_in_recep,6,3,0.12496542557388202
136,late,pick_cool_then_place_in_recep,4,1,0.019201518277694025
136,late,pick_cool_then_place_in_recep,4,2,0.011666855497854746
136,late,pick_and_place,6,1,0.059617670331063626
136,late,pick_and_place,6,2,0.029231868901938893
136,late,pick_and_place,6,3,0.021018938529973795
136,late,pick_cool_then_place_in_recep,6,1,0.025728846823367395
136,late,pick_cool_then_place_in_recep,6,2,0.020137688761983
136,late,pick_cool_then_place_in_recep,6,3,0.013362441884298524
136,late,pick_cool_then_place_in_recep,4,1,0.01920151827769232
136,late,pick_cool_then_place_in_recep,4,2,0.015121175013133713
136,late,pick_heat_then_place_in_recep,5,1,0.010844949198746245
136,late,pick_heat_then_place_in_recep,5,2,0.010844949198747863
136,late,pick_heat_then_place_in_recep,5,3,0.005422474599371636
137,late,pick_two_obj_and_place,5,1,0.053551978279318985
137,late,pick_two_obj_and_place,5,2,0.05355197827931893
137,late,pick_two_obj_and_place,5,3,0.016798528260157514
137,late,pick_two_obj_and_place,5,1,0.053551978279318985
137,late,pick_two_obj_and_place,5,2,0.05355197827931893
137,late,pick_two_obj_and_place,5,3,0.013833576488938973
137,late,pick_two_obj_and_place,5,1,0.1016267150776623
137,late,pick_two_obj_and_place,5,2,0.1016267150776621
137,late,pick_two_obj_and_place,5,3,0.05081335753883101
137,late,pick_two_obj_and_place,4,1,0.03675889879837218
137,late,pick_two_obj_and_place,4,2,0.026306329461943858
137,late,pick_two_obj_and_place,5,1,0.05355197827931821
137,late,pick_two_obj_and_place,5,2,0.05355197827931884
137,late,pick_two_obj_and_place,5,3,0.015412344657851382
137,late,pick_heat_then_place_in_recep,6,1,0.011286282872766482
137,late,pick_heat_then_place_in_recep,6,2,0.011286282872766479
137,late,pick_heat_then_place_in_recep,6,3,0.011286282872766366
137,late,pick_two_obj_and_place,5,1,0.04060956562859852
137,late,pick_two_obj_and_place,5,2,0.029245921146790428
137,late,pick_two_obj_and_place,5,3,0.007838586173692241
137,late,pick_two_obj_and_place,5,1,0.0535519782793183
137,late,pick_two_obj_and_place,5,2,0.040609565628598306
137,late,pick_two_obj_and_place,5,3,0.013833576488938997
138,late,pick_cool_then_place_in_recep,6,1,0.12257703213453569
138,late,pick_cool_then_place_in_recep,6,2,0.12257703213453583
138,late,pick_cool_then_place_in_recep,6,3,0.12257703213453555
138,late,pick_cool_then_place_in_recep,3,1,0.01196057720807947
138,late,pick_cool_then_place_in_recep,3,2,0.005980288604039731
138,late,pick_cool_then_place_in_recep,5,1,0.05209671115608641
138,late,pick_cool_then_place_in_recep,5,2,0.04220088027780183
138,late,pick_cool_then_place_in_recep,5,3,0.013529234910816156
138,late,pick_two_obj_and_place,6,1,0.05353060810409021
138,late,pick_two_obj_and_place,6,2,0.04217180093856178
138,late,pick_two_obj_and_place,6,3,0.02765846724141661
138,late,pick_two_obj_and_place,5,1,0.03688005601179667
138,late,pick_two_obj_and_place,5,2,0.026387277436238248
138,late,pick_two_obj_and_place,5,3,0.0131540918541053
138,late,pick_clean_then_place_in_recep,6,1,0.12498716809156835
138,late,pick_clean_then_place_in_recep,6,2,0.12498716809156826
138,late,pick_clean_then_place_in_recep,6,3,0.12498716809156815
138,late,pick_cool_then_place_in_recep,3,1,0.01196057720807947
138,late,pick_cool_then_place_in_recep,3,2,0.005980288604038082
138,late,pick_two_obj_and_place,6,1,0.05353060810409021
138,late,pick_two_obj_and_place,6,2,0.0535306081040894
138,late,pick_two_obj_and_place,6,3,0.02923573050722464
139,late,pick_clean_then_place_in_recep,6,1,0.02092918723906221
139,late,pick_clean_then_place_in_recep,6,2,0.016651733134025033
139,late,pick_clean_then_place_in_recep,6,3,0.011458112456735019
139,late,look_at_obj_in_light,5,1,0.021033683825735724
139,late,look_at_obj_in_light,5,2,0.021033683825734895
139,late,look_at_obj_in_light,5,3,0.00601965640315415
139,late,pick_clean_then_place_in_recep,6,1,0.12477851690500934
139,late,pick_clean_then_place_in_recep,6,2,0.12477851690500918
139,late,pick_clean_then_place_in_recep,6,3,0.12477851690500952
139,late,pick_clean_then_place_in_recep,6,1,0.12477851690500934
139,late,pick_clean_then_place_in_recep,6,2,0.12477851690500963
139,late,pick_clean_then_place_in_recep,6,3,0.12477851690500953
139,late,pick_two_obj_and_place,5,1,0.022919678936174737
139,late,pick_two_obj_and_place,5,2,0.01924170990041306
139,late,pick_two_obj_and_place,5,3,0.006750567374816375
139,late,pick_heat_then_place_in_recep,6,1,0.09018214936182323
139,late,pick_heat_then_place_in_recep,6,2,0.05335706781473513
139,late,pick_heat_then_place_in_recep,6,3,0.02431733877374262
139,late,pick_two_obj_and_place,4,1,0.028903834309205925
139,late,pick_two_obj_and_place,4,2,0.012588787665210703
139,late,look_at_obj_in_light,6,1,0.11074509038909153
139,late,look_at_obj_in_light,6,2,0.11074509038909149
139,late,look_at_obj_in_light,6,3,0.11074509038909142
139,late,pick_two_obj_and_place,5,1,0.04262816019024928
139,late,pick_two_obj_and_place,5,2,0.03277391956321256
139,late,pick_two_obj_and_place,5,3,0.011459839468086234
139,late,pick_two_obj_and_place,5,1,0.04262816019025016
139,late,pick_two_obj_and_place,5,2,0.034541475013455364
139,late,pick_two_obj_and_place,5,3,0.011547122326321
139,late,pick_two_obj_and_place,6,1,0.11811900398833147
139,late,pick_two_obj_and_place,6,2,0.11811900398833122
139,late,pick_two_obj_and_place,6,3,0.11811900398833097
140,late,pick_clean_then_place_in_recep,6,1,0.12403385205789273
